// Test
// Sources for flights
// INTERNAL

<id_vc3o71_115_4ola6b>	<id_4ola6b_14p_17xt781>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_vc3o71_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_p5c518_115_4ola6b>	<id_vc3o71_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_p5c518_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1paen3e_115_4ola6b>	<id_4ola6b_14p_1wavmlu>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1paen3e_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_dj0t7y_115_4ola6b>	<id_1paen3e_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_dj0t7y_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1hfgilj_115_4ola6b>	<id_4ola6b_14p_ww6jgi>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1hfgilj_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_155g02o_115_4ola6b>	<id_1hfgilj_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_155g02o_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1pei2dv_115_4ola6b>	<id_4ola6b_14p_1wieiz7>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1pei2dv_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1y1bupe_115_4ola6b>	<id_1pei2dv_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1y1bupe_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1mondjq_115_4ola6b>	<id_4ola6b_14p_1s3flh8>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1mondjq_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_u5mty9_115_4ola6b>	<id_1mondjq_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_u5mty9_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1pghxaw_115_4ola6b>	<id_4ola6b_14p_1wlxzq2>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1pghxaw_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_15x4vr3_115_4ola6b>	<id_1pghxaw_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_15x4vr3_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1pjr8ai_115_4ola6b>	<id_4ola6b_14p_1wrx3t8>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1pjr8ai_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1nl3zmy_115_4ola6b>	<id_1pjr8ai_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1nl3zmy_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_n1tzom_115_4ola6b>	<id_4ola6b_14p_7pv8y3>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_n1tzom_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1rzakzk_115_4ola6b>	<id_n1tzom_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1rzakzk_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_16vkfna_115_4ola6b>	<id_4ola6b_14p_an9bhw>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_16vkfna_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_5mgwy8_115_4ola6b>	<id_16vkfna_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_5mgwy8_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_19brlhr_115_4ola6b>	<id_4ola6b_14p_frdvt4>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_19brlhr_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1rwtqbz_115_4ola6b>	<id_19brlhr_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1rwtqbz_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_rtlqj1_115_4ola6b>	<id_4ola6b_14p_10m2tvd>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_rtlqj1_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_13yibjb_115_4ola6b>	<id_rtlqj1_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_13yibjb_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1k3nnmj_115_4ola6b>	<id_4ola6b_14p_1lcboja>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1k3nnmj_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
