// Test
// Facts checked by class followUp.TypeChecker
// INTERNAL

<id_27r2yr_ice_1eaxden>	<Michael_Meacher>	<hasWebsite>	<http://www.michaelmeacher.info>
<id_7fm9w4_1xk_z7kvd>	<Neil_Kinnock>	<wasBornOnDate>	"1942-03-28"^^xsd:date
<id_7fm9w4_1ia_1cbjem0>	<Neil_Kinnock>	rdfs:label	"Neil Gordon Kinnock"
<id_104s7no_1xk_1pij9id>	<Phil_Wilson_(British_politician)>	<wasBornOnDate>	"1959-05-31"^^xsd:date
<id_1jce2gm_1xk_1778be4>	<Roy_Hattersley>	<wasBornOnDate>	"1932-12-28"^^xsd:date
<id_1jce2gm_88c_1x4861e>	<Roy_Hattersley>	rdf:type	<wordnet_journalist_110224578>
<id_lwoiij_u5f_2dab5b>	<Sedgefield_(UK_Parliament_constituency)>	<happenedOnDate>	"1918-##-##"^^xsd:date
<id_lwoiij_u5f_1npk5hf>	<Sedgefield_(UK_Parliament_constituency)>	<happenedOnDate>	"1983-##-##"^^xsd:date
<id_1bx19fo_siu_1f4tbxg>	<St_John's_College,_Oxford>	<wasCreatedOnDate>	"1555-##-##"^^xsd:date
<id_1bx19fo_ice_1vvzutj>	<St_John's_College,_Oxford>	<hasWebsite>	<http://www.sjc.ox.ac.uk/>
<id_gg7cuf_1xk_18h9m2v>	<Tony_Blair>	<wasBornOnDate>	"1953-05-06"^^xsd:date
<id_gg7cuf_1ia_s43p85>	<Tony_Blair>	rdfs:label	"Anthony Charles Lynton Blair"
<id_gg7cuf_88c_1inhq0u>	<Tony_Blair>	rdf:type	<wordnet_lawyer_110249950>
<id_gg7cuf_ice_1u7xor0>	<Tony_Blair>	<hasWebsite>	<http://www.tonyblairoffice.org/>
<id_17c51vo_ice_19757c0>	<World_Economic_Forum>	<hasWebsite>	<http://www.weforum.org>
<id_1fpq28n_1xk_1n5p6au>	<Angela_Merkel>	<wasBornOnDate>	"1954-07-17"^^xsd:date
<id_1fpq28n_1ia_aab67a>	<Angela_Merkel>	rdfs:label	"Angela Dorothea Kasner"
<id_18367vn_1ia_pu2zew>	<Bundestag>	rdfs:label	"Deutscher Bundestag"
<id_18367vn_ice_2c3vmd>	<Bundestag>	<hasWebsite>	<http://www.bundestag.de>
<id_1cpbvlf_ice_9lmbq4>	<Chancellor_of_Germany>	<hasWebsite>	<http://bundeskanzlerin.de>
<id_t9jepg_siu_18syvnt>	<Christian_Democratic_Union_(Germany)>	<wasCreatedOnDate>	"1945-##-##"^^xsd:date
<id_t9jepg_1ia_17oe0bt>	<Christian_Democratic_Union_(Germany)>	rdfs:label	"Christlich Demokratische Union Deutschlands"
<id_t9jepg_ice_1heq0qs>	<Christian_Democratic_Union_(Germany)>	<hasWebsite>	<http://www.cdu.de>
<id_jr01l4_1xk_1pijwge>	<Christian_Wulff>	<wasBornOnDate>	"1959-06-19"^^xsd:date
<id_jr01l4_ice_1894bxa>	<Christian_Wulff>	<hasWebsite>	<http://www.christianwulff.de/>
<id_tu1ps7_ice_6nsaxe>	<Evangelical_Church_in_Germany>	<hasWebsite>	<http://ekd.de/english/index.html>
<id_ht3f3u_1xk_hh9utp>	<Frank-Walter_Steinmeier>	<wasBornOnDate>	"1956-01-05"^^xsd:date
<id_gh6929_1xk_16nhseg>	<Franz_Müntefering>	<wasBornOnDate>	"1940-01-16"^^xsd:date
<id_gh6929_88c_1kbo50g>	<Franz_Müntefering>	rdf:type	<wordnet_politician_110451263>
<id_107bpbp_1xk_uc0s97>	<Gerhard_Schröder>	<wasBornOnDate>	"1944-04-07"^^xsd:date
<id_107bpbp_1ia_blav7v>	<Gerhard_Schröder>	rdfs:label	"Gerhard Fritz Kurt Schröder"
<id_107bpbp_88c_1inhq0u>	<Gerhard_Schröder>	rdf:type	<wordnet_lawyer_110249950>
<id_1ps9evn_f9j_zil1kf>	<Germany>	<hasTLD>	".de"
<id_1ps9evn_1ia_1ps9evn>	<Germany>	rdfs:label	"Germany"
<id_1ps9evn_siu_vmnenb>	<Germany>	<wasCreatedOnDate>	"1871-01-18"^^xsd:date
<id_1ps9evn_siu_4s22s5>	<Germany>	<wasCreatedOnDate>	"962-02-02"^^xsd:date
<id_1ps9evn_siu_wowsfd>	<Germany>	<wasCreatedOnDate>	"1949-05-23"^^xsd:date
<id_1ps9evn_siu_18px7c3>	<Germany>	<wasCreatedOnDate>	"1990-10-03"^^xsd:date
<id_1ps9evn_l7i_1fq3p4o>	<Germany>	<hasNumberOfPeople>	"81799600"^^xsd:integer
<id_18vc8ci_1xk_17yledj>	<Guido_Westerwelle>	<wasBornOnDate>	"1961-12-27"^^xsd:date
<id_18vc8ci_88c_1inhq0u>	<Guido_Westerwelle>	rdf:type	<wordnet_lawyer_110249950>
<id_18vc8ci_ice_3uctt7>	<Guido_Westerwelle>	<hasWebsite>	<http://www.guido-westerwelle.de/>
<id_3gfkn0_l7i_bkbxp>	<Hamburg>	<hasNumberOfPeople>	"1796077"^^xsd:integer
<id_3gfkn0_ice_xkzcpf>	<Hamburg>	<hasWebsite>	<http://www.hamburg.de/>
<id_zycb9m_1xk_dtx89w>	<Helmut_Kohl>	<wasBornOnDate>	"1930-04-03"^^xsd:date
<id_zycb9m_1ia_120xu0l>	<Helmut_Kohl>	rdfs:label	"Helmut Josef Michael Kohl"
<id_1pj249b_1xk_fnl83p>	<Horst_Köhler>	<wasBornOnDate>	"1943-02-22"^^xsd:date
<id_1pj249b_88c_1x9tonu>	<Horst_Köhler>	rdf:type	<wordnet_economist_110043643>
<id_1ck1v4q_1xk_wow5f5>	<Joachim_Sauer>	<wasBornOnDate>	"1949-04-19"^^xsd:date
<id_1cm9d6p_1xk_1n5p6bn>	<Jürgen_Trittin>	<wasBornOnDate>	"1954-07-25"^^xsd:date
<id_1cm9d6p_ice_tffo4h>	<Jürgen_Trittin>	<hasWebsite>	<http://www.juergentrittin.de/>
<id_1cm9d6p_ice_uqigpa>	<Jürgen_Trittin>	<hasWebsite>	<http://www.juergentrittin.de>
<id_1czrim3_1xk_v3clb8>	<Philipp_Rösler>	<wasBornOnDate>	"1973-02-24"^^xsd:date
<id_1czrim3_88c_17thdh9>	<Philipp_Rösler>	rdf:type	<wordnet_doctor_110020890>
<id_1czrim3_ice_1yx2yp2>	<Philipp_Rösler>	<hasWebsite>	<http://www.philipp-roesler.de/>
<id_py5vtt_siu_1uvgvpp>	<University_of_Leipzig>	<wasCreatedOnDate>	"1409-12-02"^^xsd:date
<id_py5vtt_1ia_hi8u0j>	<University_of_Leipzig>	rdfs:label	"Universität Leipzig"
<id_py5vtt_ice_1l6natu>	<University_of_Leipzig>	<hasWebsite>	<http://www.uni-leipzig.de/>
<id_1dmdk4j_f9j_zil1kf>	<West_Germany>	<hasTLD>	".de"
<id_1dmdk4j_1ia_9jv2o2>	<West_Germany>	rdfs:label	"West Germany"
<id_1dmdk4j_1ia_lndspq>	<West_Germany>	rdfs:label	"Bundesrepublik Deutschland"
<id_1wkzd0h_1xk_fnns1u>	<Albert_Pintat>	<wasBornOnDate>	"1943-06-23"^^xsd:date
<id_s193uj_1xk_2a99tw>	<Antoni_Martí>	<wasBornOnDate>	"1963-11-10"^^xsd:date
