// Test
// Sources of infobox facts
// INTERNAL

<id_11npbko_115_7aekjj>	<id_1qqn7vt_16x_1q2fimg>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_11npbko_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_jnpkyk_115_7aekjj>	<id_1qqn7vt_16x_zjgz46>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_jnpkyk_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_emq1tp_115_7aekjj>	<id_1qqn7vt_16x_q8bwh2>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_emq1tp_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_14noakg_115_7aekjj>	<id_1qqn7vt_16x_1uzqx7q>	<extractionSource>	<http://en.wikipedia.org/wiki/Gianfranco_Fini>
	<id_14noakg_115_7aekjj>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_1vjfj0b_115_i6uk3i>	<id_1vo5vis_10x_knbcmp>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_1vjfj0b_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_t1z8je_115_i6uk3i>	<id_1vo5vis_10x_1c8l169>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_t1z8je_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_xqs6mo_115_i6uk3i>	<id_1vo5vis_1xk_zjgiuj>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_xqs6mo_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_xq9qsf_115_i6uk3i>	<id_1vo5vis_1xk_zik112>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_xq9qsf_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_1b0bjud_115_i6uk3i>	<id_1vo5vis_1xk_1mebgcs>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_1b0bjud_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_xq9rpa_115_i6uk3i>	<id_1vo5vis_1xk_zik287>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_xq9rpa_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_aembk4_115_i6uk3i>	<id_1vo5vis_oyl_2yccfx>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_aembk4_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_aembk4_115_i6uk3i>	<id_1vo5vis_oyl_2yccfx>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_aembk4_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_hftnec_115_i6uk3i>	<id_1vo5vis_oyl_1kw13uu>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_hftnec_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_189ovtz_115_i6uk3i>	<id_1vo5vis_oyl_zjgiwa>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_189ovtz_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_a7nm3f_115_i6uk3i>	<id_1vo5vis_oyl_2lmnpe>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_a7nm3f_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_inm7io_115_i6uk3i>	<id_1vo5vis_oyl_1nhd5vu>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_inm7io_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_189ou9o_115_i6uk3i>	<id_1vo5vis_oyl_zjgi76>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_189ou9o_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_160byaf_115_i6uk3i>	<id_1vo5vis_oyl_uqhhxh>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_160byaf_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_tblz9c_115_i6uk3i>	<id_1vo5vis_11e_1ixgqs1>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_tblz9c_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/children>"
<id_10toojq_115_i6uk3i>	<id_1vo5vis_11e_1ysmlfj>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_10toojq_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/children>"
<id_n2vjqy_115_i6uk3i>	<id_1vo5vis_1s2_grsex8>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_n2vjqy_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/party>"
<id_1r1gtzf_115_i6uk3i>	<id_1vo5vis_1s2_1nrrxgt>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_1r1gtzf_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/party>"
<id_10qqxk5_115_i6uk3i>	<id_1vo5vis_12k_19c9i96>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_10qqxk5_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/residence>"
<id_zj792w_115_i6uk3i>	<id_1vo5vis_12k_181qbvv>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_zj792w_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/residence>"
<id_wz65n4_115_i6uk3i>	<id_1vo5vis_16x_qh5y94>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_wz65n4_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_1ksj7f5_115_i6uk3i>	<id_1vo5vis_16x_110on1m>	<extractionSource>	<http://en.wikipedia.org/wiki/Giorgio_Napolitano>
	<id_1ksj7f5_115_i6uk3i>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/spouse>"
<id_be95cj_115_1pvhhd9>	<id_1rnvp37_10x_caev3y>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_be95cj_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_i2n48l_115_1pvhhd9>	<id_1rnvp37_10x_qdkvyr>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_i2n48l_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_1hokep0_115_1pvhhd9>	<id_1rnvp37_10x_1rk0g5v>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_1hokep0_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_p5ab0c_115_1pvhhd9>	<id_1rnvp37_10x_16ade8u>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_p5ab0c_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_1j27y7w_115_1pvhhd9>	<id_1rnvp37_10x_1uh9txs>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_1j27y7w_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_p60kua_115_1pvhhd9>	<id_1rnvp37_10x_16bnhhq>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_p60kua_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/almamater>"
<id_1s0njzw_115_1pvhhd9>	<id_1rnvp37_1xk_1o8033e>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_1s0njzw_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_1glngaw_115_1pvhhd9>	<id_1rnvp37_1xk_zik111>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_1glngaw_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_1glnh6w_115_1pvhhd9>	<id_1rnvp37_1xk_zik276>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_1glnh6w_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_1gm5w5z_115_1pvhhd9>	<id_1rnvp37_1xk_zjgivh>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_1gm5w5z_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthdate>"
<id_66uxpq_115_1pvhhd9>	<id_1rnvp37_oyl_10ot5dv>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_66uxpq_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_6a8bh8_115_1pvhhd9>	<id_1rnvp37_oyl_10uvvfa>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_6a8bh8_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_1lmltj4_115_1pvhhd9>	<id_1rnvp37_oyl_p7hye8>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_1lmltj4_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
<id_1lmltj4_115_1pvhhd9>	<id_1rnvp37_oyl_p7hye8>	<extractionSource>	<http://en.wikipedia.org/wiki/Giuliano_Amato>
	<id_1lmltj4_115_1pvhhd9>	<extractionTechnique>	"InfoboxExtractor from <infobox/en/birthplace>"
